param_fmriSession,param_counterbalanceVer,param_block_num,param_trial_num,param_cond_type_num,param_cond_type_string,param_normative_response,param_ques_type_string,param_image_num,param_image_filename,p1_block_fix,p1_block_fix_dur,p1_block_question_onset,p1_block_isi_blackscreen,p1_question_duration,p2_image_onset,p2_image_duration,p3_keypress_RT,p3_keypress_key,p3_keypress_onset,p4_short_question_onset,param_end_instruct_onset,total_param_experimentDuration,RAW_param_triggerOnset,param_start_biopac,RAW_p1_block_fix,RAW_p1_block_question_onset,RAW_p1_block_isi_blackscreen,RAW_p2_image_onset,RAW_p3_keypress_onset,RAW_p4_short_question_onset,RAW_param_end_instruct_onset,CHANGE
4,3,16,2,2,c2_WhyHand,2,self-protection?,90,H_006.jpg,0,2.10715365409851,0,0,0.3,0,0.800303220748901,0.785247087478638,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249345.04865,1605249347.16611,1605249349.2669,1605249350.55072,1605249351.353,1605249351.35103,0,1605249664.0366
4,3,16,3,2,c2_WhyHand,1,self-protection?,91,H_581.jpg,0,2.10715365409851,0,0,0.3,0,0.583553552627563,0.563505172729492,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249345.04865,1605249347.16611,1605249349.2669,1605249351.66781,1605249352.25369,1605249352.25136,0,1605249664.0366
4,3,16,4,2,c2_WhyHand,2,self-protection?,92,H_532.jpg,0,2.10715365409851,0,0,0.3,0,0.483515024185181,0.468674898147583,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249345.04865,1605249347.16611,1605249349.2669,1605249352.56815,1605249353.05381,1605249353.05167,0,1605249664.0366
4,3,16,5,2,c2_WhyHand,1,self-protection?,96,H_027.jpg,0,2.10715365409851,0,0,0.3,0,0.400151014328003,0.386159896850586,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249345.04865,1605249347.16611,1605249349.2669,1605249353.36845,1605249353.77064,1605249353.7686,0,1605249664.0366
4,3,16,6,2,c2_WhyHand,1,self-protection?,93,H_038.jpg,0,2.10715365409851,0,0,0.3,0,0.366805791854858,0.35027289390564,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249345.04865,1605249347.16611,1605249349.2669,1605249354.08539,1605249354.4541,1605249354.4522,0,1605249664.0366
4,3,16,7,2,c2_WhyHand,2,self-protection?,95,H_332.jpg,0,2.10715365409851,0,0,0.3,0,0.583554267883301,0.567451000213623,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249345.04865,1605249347.16611,1605249349.2669,1605249354.76898,1605249355.35497,1605249355.35254,0,1605249664.0366
4,3,16,8,2,c2_WhyHand,1,self-protection?,94,H_189.jpg,0,2.10715365409851,0,0,0.3,0,0.750283241271973,0.733836889266968,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249345.04865,1605249347.16611,1605249349.2669,1605249355.66932,1605249356.4208,1605249356.4196,0,1605249664.0366
4,3,17,1,3,c3_HowFace,1,smiling?,118,F_759.jpg,0,12.1328685283661,0,0,2.10079264640808,0,0.566879034042358,0.552263975143433,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249356.50297,1605249368.64088,1605249370.74168,1605249370.89173,1605249371.46861,1605249371.45861,0,1605249664.0366
4,3,17,2,3,c3_HowFace,2,smiling?,114,F_412.jpg,0,12.1328685283661,0,0,0.3,0,0.800301551818848,0.793211936950684,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249356.50297,1605249368.64088,1605249370.74168,1605249371.7754,1605249372.58539,1605249372.5757,0,1605249664.0366
4,3,17,3,3,c3_HowFace,1,smiling?,117,F_593.jpg,0,12.1328685283661,0,0,0.3,0,0.650245428085327,0.631778001785278,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249356.50297,1605249368.64088,1605249370.74168,1605249372.89249,1605249373.54499,1605249373.54273,0,1605249664.0366
4,3,17,4,3,c3_HowFace,2,smiling?,113,F_712.jpg,0,12.1328685283661,0,0,0.3,0,0.883666038513184,0.862159013748169,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249356.50297,1605249368.64088,1605249370.74168,1605249373.85952,1605249374.74506,1605249374.74319,0,1605249664.0366
4,3,17,5,3,c3_HowFace,1,smiling?,115,F_695.jpg,0,12.1328685283661,0,0,0.3,0,0.550206422805786,0.532369136810303,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249356.50297,1605249368.64088,1605249370.74168,1605249375.05997,1605249375.61252,1605249375.61018,0,1605249664.0366
4,3,17,6,3,c3_HowFace,1,smiling?,119,F_139.jpg,0,12.1328685283661,0,0,0.3,0,0.933685541152954,0.912293910980225,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249356.50297,1605249368.64088,1605249370.74168,1605249375.92697,1605249376.8625,1605249376.86065,0,1605249664.0366
4,3,17,7,3,c3_HowFace,1,smiling?,116,F_083.jpg,0,12.1328685283661,0,0,0.3,0,1.26714515686035,1.24687099456787,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249356.50297,1605249368.64088,1605249370.74168,1605249377.17744,1605249378.447,1605249378.44459,0,1605249664.0366
4,3,17,8,3,c3_HowFace,2,smiling?,120,F_758.jpg,0,12.1328685283661,0,0,0.3,0,1.71731472015381,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249356.50297,1605249368.64088,1605249370.74168,1605249378.76137,0,1605249380.47869,0,1605249664.0366
4,3,18,1,1,c1_WhyFace,1,admiring?,1,F_593.jpg,0,5.59721493721008,0,0,2.10079312324524,0,1.71731567382812,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249380.82882,1605249386.43093,1605249388.53172,1605249388.68178,0,1605249390.3991,0,1605249664.0366
4,3,18,2,1,c1_WhyFace,2,admiring?,2,F_129.jpg,0,5.59721493721008,0,0,0.3,0,0.816975116729736,0.800723075866699,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249380.82882,1605249386.43093,1605249388.53172,1605249390.71588,1605249391.53542,1605249391.53286,0,1605249664.0366
4,3,18,3,1,c1_WhyFace,1,admiring?,5,F_759.jpg,0,5.59721493721008,0,0,0.3,0,0.616898775100708,0.604300975799561,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249380.82882,1605249386.43093,1605249388.53172,1605249391.84965,1605249392.46836,1605249392.46654,0,1605249664.0366
4,3,18,4,1,c1_WhyFace,2,admiring?,6,F_692.jpg,0,5.59721493721008,0,0,0.3,0,1.10041451454163,1.08698105812073,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249380.82882,1605249386.43093,1605249388.53172,1605249392.78333,1605249393.88567,1605249393.88374,0,1605249664.0366
4,3,18,5,1,c1_WhyFace,1,admiring?,4,F_779.jpg,0,5.59721493721008,0,0,0.3,0,1.0670690536499,1.04632997512817,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249380.82882,1605249386.43093,1605249388.53172,1605249394.20053,1605249395.2703,1605249395.2676,0,1605249664.0366
4,3,18,6,1,c1_WhyFace,1,admiring?,8,F_590.jpg,0,5.59721493721008,0,0,0.3,0,1.71731400489807,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249380.82882,1605249386.43093,1605249388.53172,1605249395.58439,0,1605249397.3017,0,1605249664.0366
4,3,18,7,1,c1_WhyFace,1,admiring?,7,F_648.jpg,0,5.59721493721008,0,0,0.3,0,1.71731448173523,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249380.82882,1605249386.43093,1605249388.53172,1605249397.61849,0,1605249399.3358,0,1605249664.0366
4,3,18,8,1,c1_WhyFace,2,admiring?,3,F_110.jpg,0,5.59721493721008,0,0,0.3,0,1.71731352806091,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249380.82882,1605249386.43093,1605249388.53172,1605249399.65259,0,1605249401.3699,0,1605249664.0366
4,3,19,1,2,c2_WhyHand,1,competing?,9,H_261.jpg,0,2.61245965957642,0,0,2.10079169273376,0,1.73398780822754,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249401.70336,1605249404.32102,1605249406.42181,1605249406.57187,0,1605249408.30586,0,1605249664.0366
4,3,19,2,2,c2_WhyHand,1,competing?,15,H_170.jpg,0,2.61245965957642,0,0,0.3,0,1.71731472015381,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249401.70336,1605249404.32102,1605249406.42181,1605249408.62264,0,1605249410.33996,0,1605249664.0366
4,3,19,3,2,c2_WhyHand,2,competing?,12,H_483.jpg,0,2.61245965957642,0,0,0.3,0,0.816975116729736,0.796802997589111,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249401.70336,1605249404.32102,1605249406.42181,1605249410.65674,1605249411.47566,1605249411.47372,0,1605249664.0366
4,3,19,4,2,c2_WhyHand,1,competing?,14,H_132.jpg,0,2.61245965957642,0,0,0.3,0,0.566879987716675,0.560497999191284,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249401.70336,1605249404.32102,1605249406.42181,1605249411.7905,1605249412.3683,1605249412.35738,0,1605249664.0366
4,3,19,5,2,c2_WhyHand,1,competing?,16,H_136.jpg,0,2.61245965957642,0,0,0.3,0,0.616900205612183,0.60886812210083,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249401.70336,1605249404.32102,1605249406.42181,1605249412.67417,1605249413.3021,1605249413.29107,0,1605249664.0366
4,3,19,6,2,c2_WhyHand,1,competing?,13,H_003.jpg,0,2.61245965957642,0,0,0.3,0,0.583553552627563,0.576903104782104,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249401.70336,1605249404.32102,1605249406.42181,1605249413.60786,1605249414.20191,1605249414.19141,0,1605249664.0366
4,3,19,7,2,c2_WhyHand,2,competing?,10,H_126.jpg,0,2.61245965957642,0,0,0.3,0,0.750282764434814,0.728786945343018,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249401.70336,1605249404.32102,1605249406.42181,1605249414.5082,1605249415.2608,1605249415.25848,0,1605249664.0366
4,3,19,8,2,c2_WhyHand,2,competing?,11,H_502.jpg,0,2.61245965957642,0,0,0.3,0,0.917013645172119,0.896596908569336,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249401.70336,1605249404.32102,1605249406.42181,1605249415.57527,1605249416.49463,1605249416.49228,0,1605249664.0366
4,3,20,1,4,c4_HowHand,1,reaching?,111,H_003.jpg,0,9.23710179328918,0,0,2.10079312324524,0,0.850319623947144,0.827686071395874,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249416.55897,1605249425.81246,1605249427.91326,1605249428.06331,1605249428.91612,1605249428.91363,0,1605249664.0366
4,3,20,2,4,c4_HowHand,1,reaching?,110,H_364.jpg,0,9.23710179328918,0,0,0.3,0,0.583553552627563,0.563899040222168,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249416.55897,1605249425.81246,1605249427.91326,1605249429.23042,1605249429.81857,1605249429.81397,0,1605249664.0366
4,3,20,3,4,c4_HowHand,2,reaching?,108,H_532.jpg,0,9.23710179328918,0,0,0.3,0,0.800301551818848,0.782576084136963,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249416.55897,1605249425.81246,1605249427.91326,1605249430.13076,1605249430.93573,1605249430.93106,0,1605249664.0366
4,3,20,4,4,c4_HowHand,1,reaching?,106,H_006.jpg,0,9.23710179328918,0,0,0.3,0,0.633572340011597,0.622230052947998,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249416.55897,1605249425.81246,1605249427.91326,1605249431.24785,1605249431.88583,1605249431.88142,0,1605249664.0366
4,3,20,5,4,c4_HowHand,2,reaching?,105,H_438.jpg,0,9.23710179328918,0,0,0.3,0,0.70026421546936,0.691461086273193,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249416.55897,1605249425.81246,1605249427.91326,1605249432.19821,1605249432.9017,1605249432.89847,0,1605249664.0366
4,3,20,6,4,c4_HowHand,1,reaching?,107,H_007.jpg,0,9.23710179328918,0,0,0.3,0,0.600227117538452,0.580940008163452,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249416.55897,1605249425.81246,1605249427.91326,1605249433.21526,1605249433.81884,1605249433.81548,0,1605249664.0366
4,3,20,7,4,c4_HowHand,1,reaching?,109,H_474.jpg,0,9.23710179328918,0,0,0.3,0,0.733609676361084,0.715994119644165,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249416.55897,1605249425.81246,1605249427.91326,1605249434.13227,1605249434.86854,1605249434.86588,0,1605249664.0366
4,3,20,8,4,c4_HowHand,2,reaching?,112,H_132.jpg,0,9.23710179328918,0,0,0.3,0,1.71731424331665,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249416.55897,1605249425.81246,1605249427.91326,1605249435.18267,0,1605249436.89998,0,1605249664.0366
4,3,21,1,3,c3_HowFace,1,open mouth?,73,F_403.jpg,0,6.40238571166992,0,0,2.10079216957092,0,1.7173171043396,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249437.23344,1605249443.65253,1605249445.75332,1605249445.90338,0,1605249447.6207,0,1605249664.0366
4,3,21,2,3,c3_HowFace,2,open mouth?,79,F_648.jpg,0,6.40238571166992,0,0,0.3,0,0.883666753768921,0.868583917617798,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249437.23344,1605249443.65253,1605249445.75332,1605249447.93748,1605249448.82336,1605249448.82115,0,1605249664.0366
4,3,21,3,3,c3_HowFace,1,open mouth?,74,F_776.jpg,0,6.40238571166992,0,0,0.3,0,0.566879749298096,0.555747985839844,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249437.23344,1605249443.65253,1605249445.75332,1605249449.13794,1605249449.70649,1605249449.70482,0,1605249664.0366
4,3,21,4,3,c3_HowFace,2,open mouth?,77,F_584.jpg,0,6.40238571166992,0,0,0.3,0,0.700263977050781,0.689131021499634,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249437.23344,1605249443.65253,1605249445.75332,1605249450.0216,1605249450.72375,1605249450.72187,0,1605249664.0366
4,3,21,5,3,c3_HowFace,1,open mouth?,80,F_844.jpg,0,6.40238571166992,0,0,0.3,0,1.3171648979187,1.30020308494568,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249437.23344,1605249443.65253,1605249445.75332,1605249451.03865,1605249452.35826,1605249452.35582,0,1605249664.0366
4,3,21,6,3,c3_HowFace,1,open mouth?,78,F_692.jpg,0,6.40238571166992,0,0,0.3,0,0.616899251937866,0.59749698638916,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249437.23344,1605249443.65253,1605249445.75332,1605249452.6726,1605249453.29156,1605249453.2895,0,1605249664.0366
4,3,21,7,3,c3_HowFace,1,open mouth?,75,F_086.jpg,0,6.40238571166992,0,0,0.3,0,0.53353476524353,0.522168874740601,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249437.23344,1605249443.65253,1605249445.75332,1605249453.60629,1605249454.15201,1605249454.13982,0,1605249664.0366
4,3,21,8,3,c3_HowFace,2,open mouth?,76,F_544.jpg,0,6.40238571166992,0,0,0.3,0,0.650246620178223,0.629344940185547,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249437.23344,1605249443.65253,1605249445.75332,1605249454.45661,1605249455.10908,1605249455.10685,0,1605249664.0366
4,3,22,1,1,c1_WhyFace,1,argument?,42,F_403.jpg,0,7.12156558036804,0,0,2.10079169273376,0,1.71731567382812,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249455.19022,1605249462.32625,1605249464.42704,1605249464.5771,0,1605249466.29441,0,1605249664.0366
4,3,22,2,1,c1_WhyFace,2,argument?,46,F_844.jpg,0,7.12156558036804,0,0,0.3,0,1.71731567382812,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249455.19022,1605249462.32625,1605249464.42704,1605249466.6112,0,1605249468.32851,0,1605249664.0366
4,3,22,3,1,c1_WhyFace,1,argument?,41,F_712.jpg,0,7.12156558036804,0,0,0.3,0,1.71731448173523,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249455.19022,1605249462.32625,1605249464.42704,1605249468.6453,0,1605249470.36261,0,1605249664.0366
4,3,22,4,1,c1_WhyFace,1,argument?,48,F_758.jpg,0,7.12156558036804,0,0,0.3,0,1.71731472015381,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249455.19022,1605249462.32625,1605249464.42704,1605249470.6794,0,1605249472.39672,0,1605249664.0366
4,3,22,5,1,c1_WhyFace,2,argument?,45,F_433.jpg,0,7.12156558036804,0,0,0.3,0,1.71731543540955,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249455.19022,1605249462.32625,1605249464.42704,1605249472.7135,0,1605249474.43082,0,1605249664.0366
4,3,22,6,1,c1_WhyFace,1,argument?,43,F_716.jpg,0,7.12156558036804,0,0,0.3,0,1.71731472015381,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249455.19022,1605249462.32625,1605249464.42704,1605249474.7476,0,1605249476.46492,0,1605249664.0366
4,3,22,7,1,c1_WhyFace,2,argument?,44,F_139.jpg,0,7.12156558036804,0,0,0.3,0,1.71731519699097,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249455.19022,1605249462.32625,1605249464.42704,1605249476.7817,0,1605249478.49902,0,1605249664.0366
4,3,22,8,1,c1_WhyFace,1,argument?,47,F_743.jpg,0,7.12156558036804,0,0,0.3,0,1.71731472015381,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249455.19022,1605249462.32625,1605249464.42704,1605249478.8158,0,1605249480.53312,0,1605249664.0366
4,3,23,1,2,c2_WhyHand,1,helping?,39,H_024.jpg,0,0.00751042366027832,0,0,1.76733469963074,0,1.7339882850647,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249480.86658,1605249480.88325,1605249482.65059,1605249482.78397,0,1605249484.51796,0,1605249664.0366
4,3,23,2,2,c2_WhyHand,1,helping?,36,H_349.jpg,0,0.00751042366027832,0,0,0.3,0,1.71731424331665,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249480.86658,1605249480.88325,1605249482.65059,1605249484.83474,0,1605249486.55206,0,1605249664.0366
4,3,23,3,2,c2_WhyHand,1,helping?,38,H_077.jpg,0,0.00751042366027832,0,0,0.3,0,1.71731495857239,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249480.86658,1605249480.88325,1605249482.65059,1605249486.86884,0,1605249488.58616,0,1605249664.0366
4,3,23,4,2,c2_WhyHand,1,helping?,37,H_474.jpg,0,0.00751042366027832,0,0,0.3,0,1.71731519699097,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249480.86658,1605249480.88325,1605249482.65059,1605249488.90294,0,1605249490.62026,0,1605249664.0366
4,3,23,5,2,c2_WhyHand,2,helping?,33,H_091.jpg,0,0.00751042366027832,0,0,0.3,0,1.71731495857239,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249480.86658,1605249480.88325,1605249482.65059,1605249490.93705,0,1605249492.65436,0,1605249664.0366
4,3,23,6,2,c2_WhyHand,2,helping?,35,H_159.jpg,0,0.00751042366027832,0,0,0.3,0,1.71731519699097,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249480.86658,1605249480.88325,1605249482.65059,1605249492.97115,0,1605249494.68846,0,1605249664.0366
4,3,23,7,2,c2_WhyHand,1,helping?,34,H_111.jpg,0,0.00751042366027832,0,0,0.3,0,1.71731543540955,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249480.86658,1605249480.88325,1605249482.65059,1605249495.00525,0,1605249496.72256,0,1605249664.0366
4,3,23,8,2,c2_WhyHand,2,helping?,40,H_012.jpg,0,0.00751042366027832,0,0,0.3,0,1.71731352806091,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249480.86658,1605249480.88325,1605249482.65059,1605249497.03935,0,1605249498.75666,0,1605249664.0366
4,3,24,1,4,c4_HowHand,1,both hands?,122,H_111.jpg,0,0.014301061630249,0,0,1.60060334205627,0,1.71731495857239,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249499.09012,1605249499.1068,1605249500.7074,1605249500.85746,0,1605249502.57477,0,1605249664.0366
4,3,24,2,4,c4_HowHand,1,both hands?,128,H_027.jpg,0,0.014301061630249,0,0,0.3,0,1.71731495857239,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249499.09012,1605249499.1068,1605249500.7074,1605249502.89156,0,1605249504.60887,0,1605249664.0366
4,3,24,3,4,c4_HowHand,2,both hands?,121,H_091.jpg,0,0.014301061630249,0,0,0.3,0,1.7173159122467,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249499.09012,1605249499.1068,1605249500.7074,1605249504.92566,0,1605249506.64298,0,1605249664.0366
4,3,24,4,4,c4_HowHand,1,both hands?,123,H_167.jpg,0,0.014301061630249,0,0,0.3,0,1.71731472015381,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249499.09012,1605249499.1068,1605249500.7074,1605249506.95976,0,1605249508.67708,0,1605249664.0366
4,3,24,5,4,c4_HowHand,1,both hands?,124,H_581.jpg,0,0.014301061630249,0,0,0.3,0,1.71731543540955,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249499.09012,1605249499.1068,1605249500.7074,1605249508.99386,0,1605249510.71118,0,1605249664.0366
4,3,24,6,4,c4_HowHand,2,both hands?,126,H_159.jpg,0,0.014301061630249,0,0,0.3,0,1.71731495857239,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249499.09012,1605249499.1068,1605249500.7074,1605249511.02796,0,1605249512.74528,0,1605249664.0366
4,3,24,7,4,c4_HowHand,1,both hands?,127,H_349.jpg,0,0.014301061630249,0,0,0.3,0,1.71731424331665,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249499.09012,1605249499.1068,1605249500.7074,1605249513.06206,0,1605249514.77938,0,1605249664.0366
4,3,24,8,4,c4_HowHand,2,both hands?,125,H_627.jpg,0,0.014301061630249,0,0,0.3,0,1.71731448173523,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249499.09012,1605249499.1068,1605249500.7074,1605249515.09617,0,1605249516.81348,0,1605249664.0366
4,3,25,1,2,c2_WhyHand,1,healthy?,18,H_438.jpg,0,0.00897812843322754,0,0,1.05039668083191,0,1.7173125743866,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249517.16361,1605249517.18028,1605249518.23068,1605249518.38074,0,1605249520.09805,0,1605249664.0366
4,3,25,2,2,c2_WhyHand,1,healthy?,23,H_364.jpg,0,0.00897812843322754,0,0,0.3,0,1.71731472015381,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249517.16361,1605249517.18028,1605249518.23068,1605249520.41484,0,1605249522.13215,0,1605249664.0366
4,3,25,3,2,c2_WhyHand,1,healthy?,17,H_362.jpg,0,0.00897812843322754,0,0,0.3,0,0.450170516967773,0.441214084625244,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249517.16361,1605249517.18028,1605249518.23068,1605249522.44894,1605249522.90272,1605249522.89911,0,1605249664.0366
4,3,25,4,2,c2_WhyHand,2,healthy?,24,H_019.jpg,0,0.00897812843322754,0,0,0.3,0,0.416823863983154,0.404531955718994,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249517.16361,1605249517.18028,1605249518.23068,1605249523.2159,1605249523.63573,1605249523.63272,0,1605249664.0366
4,3,25,5,2,c2_WhyHand,1,healthy?,19,H_167.jpg,0,0.00897812843322754,0,0,0.3,0,0.783629655838013,0.771176815032959,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249517.16361,1605249517.18028,1605249518.23068,1605249523.94951,1605249524.73579,1605249524.73314,0,1605249664.0366
4,3,25,6,2,c2_WhyHand,2,healthy?,20,H_007.jpg,0,0.00897812843322754,0,0,0.3,0,0.483516216278076,0.472718954086304,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249517.16361,1605249517.18028,1605249518.23068,1605249525.04992,1605249525.5359,1605249525.53344,0,1605249664.0366
4,3,25,7,2,c2_WhyHand,1,healthy?,21,H_627.jpg,0,0.00897812843322754,0,0,0.3,0,0.466843128204346,0.448611974716187,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249517.16361,1605249517.18028,1605249518.23068,1605249525.85022,1605249526.31957,1605249526.31707,0,1605249664.0366
4,3,25,8,2,c2_WhyHand,2,healthy?,22,H_130.jpg,0,0.00897812843322754,0,0,0.3,0,0.967031955718994,0.95921802520752,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249517.16361,1605249517.18028,1605249518.23068,1605249526.63385,1605249527.60286,1605249527.60088,0,1605249664.0366
4,3,26,1,4,c4_HowHand,1,pressing button?,82,H_126.jpg,0,7.48855209350586,0,0,2.10079193115234,0,1.71731543540955,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249527.68425,1605249535.18708,1605249537.28787,1605249537.43793,0,1605249539.15525,0,1605249664.0366
4,3,26,2,4,c4_HowHand,2,pressing button?,85,H_130.jpg,0,7.48855209350586,0,0,0.3,0,1.71731495857239,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249527.68425,1605249535.18708,1605249537.28787,1605249539.47203,0,1605249541.18935,0,1605249664.0366
4,3,26,3,4,c4_HowHand,1,pressing button?,84,H_483.jpg,0,7.48855209350586,0,0,0.3,0,1.71731424331665,0,0,0,0,0,0,1605249066.04311,1605249066.05755,1605249527.68425,1605249535.18708,1605249537.28787,1605249541.50613,0,1605249543.22345,0,1605249664.0366
4,3,26,4,4,c4_HowHand,2,pressing button?,87,H_024.jpg,0,7.48855209350586,0,0,0.3,0,0.533535003662109,0.521819114685059,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249527.68425,1605249535.18708,1605249537.28787,1605249543.54023,1605249544.08596,1605249544.07377,0,1605249664.0366
4,3,26,5,4,c4_HowHand,1,pressing button?,86,H_332.jpg,0,7.48855209350586,0,0,0.3,0,0.516861200332642,0.509793996810913,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249527.68425,1605249535.18708,1605249537.28787,1605249544.39056,1605249544.91924,1605249544.90742,0,1605249664.0366
4,3,26,6,4,c4_HowHand,1,pressing button?,88,H_019.jpg,0,7.48855209350586,0,0,0.3,0,0.750283241271973,0.740317106246948,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249527.68425,1605249535.18708,1605249537.28787,1605249545.2242,1605249545.98509,1605249545.97449,0,1605249664.0366
4,3,26,7,4,c4_HowHand,2,pressing button?,81,H_261.jpg,0,7.48855209350586,0,0,0.3,0,0.550207853317261,0.5298171043396,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249527.68425,1605249535.18708,1605249537.28787,1605249546.29127,1605249546.84283,1605249546.84148,0,1605249664.0366
4,3,26,8,4,c4_HowHand,1,pressing button?,83,H_502.jpg,0,7.48855209350586,0,0,0.3,0,0.566881418228149,0.551512002944946,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249527.68425,1605249535.18708,1605249537.28787,1605249547.15827,1605249547.72703,1605249547.72515,0,1605249664.0366
4,3,27,1,3,c3_HowFace,1,looking at camera?,60,F_618.jpg,0,4.91059923171997,0,0,2.1007924079895,0,0.900338649749756,0.886031866073608,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249547.79184,1605249552.71036,1605249554.81116,1605249554.96121,1605249555.86954,1605249555.86155,0,1605249664.0366
4,3,27,2,3,c3_HowFace,2,looking at camera?,58,F_754.jpg,0,4.91059923171997,0,0,0.3,0,0.500189542770386,0.491675853729248,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249547.79184,1605249552.71036,1605249554.81116,1605249556.17834,1605249556.68613,1605249556.67853,0,1605249664.0366
4,3,27,3,3,c3_HowFace,1,looking at camera?,59,F_129.jpg,0,4.91059923171997,0,0,0.3,0,1.01705121994019,1.00508189201355,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249547.79184,1605249552.71036,1605249554.81116,1605249556.99531,1605249558.01913,1605249558.01237,0,1605249664.0366
